id,tweet
1141787942425374727,essa será a apresentação de fim de semestre dos meus alunos de prática de conjunto e canto.  tocaremos músicas de 18 países diferentes.  28 junho 2019 - auditório mus unb 
1141787362588073984,"damnnn boy 9,8 na redação do vestibular unb te amo"
1141782892571484161,sonhei que estudava na unb ;(
1141781929416699904,lembrando do dia que fiz a luz da unb acabar pra todo mundo poder ir pro meu aniversario
1141781654576476160,to chorando há exatas 2 horas me perdoem 😭😭😭😭😭😭 puta que pariu caralho vem unb porra 
1141778620521832454,estudante de administração vai para unb e desaparece no caminho 
1141777826649186304,eu todo dia: desgraça de faculdade não aguento mais  outras pessoas: nossa mas a unb .....  eu: cala a boca 
1141771593565253633,1 - usp 2 - unicamp 3 - ufrj 4 - unifesp 5 - unesp 6 - puc-rj 7 - puc-sp 💙 8 - ufmg 9 - ufrgs 10 - ufs 11 - puc-rs 12 - unb 13 - uerj 14 - uel 15 - ufscar 16 - ufv 17 - ufpr 18 - ufpe 19 - uff 
1141771141859729408,no caso que não envolva unb
1141770776946851844,kkjhnkkjbjk é só arrumar um beck e levar na unb
1141770564593434624,saiu a nota da redação da unb mores..............
1141769776244695042,"meu senhor, relendo marcuse criticando weber e destruindo essa fake neutralidade axiológica defendida pelo segundo, só lhe peço uma coisa: me sondes para que minha banca do mestrado no sol da unb não seja weberiana em 2019. amém."
1141767814396764160,quem sabe um dia isso acontece aqui? unb notícias - biblioteca da unb passa a funcionar 24 horas em dias úteis 
1141767380722491393,mas td bem tudo vai valer a pena quando eu entrar pra psicologia na unb (e eu vou entrar vcs vão ver eu prometo)
1141766186801225728,queria sabe como é essas pessoas que estudam na unb e não se sentem mto burras
1141761000246525952,estudante de administração vai para unb e desaparece no caminho 
1141759914085376001,"se eu encontro a juliana na unb, eu amarro ela numa cadeira e ela só sai de lá depois que enviar a nota da minha prova"
1141757179155877888,"esses dias tava zoando o marcos no meio da unb, falando pra ele que não precisava ser homofóbico pra odiar gays, uma menina me olhou tão feio que eu tive que dizer que era um meme kkkkkkkkkkk imagina levando uma surra na unb por ser homofóbica (não sendo)"
1141756421064876032,na unb
1141756346443767808,estudante de administração vai para unb e desaparece no caminho 
1141755419418943493,"na unb quem fosse na palestra lá ganhava o ingresso, o burro aqui nem foi"
1141752325423452160,"k.f. a mulher mais bonita fessa unb, alem de ser simpática demais."
1141750544538722306,pelos caminhos de honestino guimarães — em unb colina 
1141749787525615617,"poxa unb, tu podia liberar o resultado das remanescentes logo"
1141749385929330694,comunidade das que trancaram o semestre mas irao na unb pra comer bolo no pote 
1141745641930010624,me tornei quem eu mais odiava: a pessoa que vai de chinelo pra unb
1141744895520104449,"tirei 9,267 na redação do vestibular da unb"
1141742457257910272,deram‍🌈: gay  sou‍🌈: viadinho deram🔮: leonino sou🔮: claro melhor signo do zodiaco deram👫: solteiro tenho👫:  pena kkk deram☑️ : 19 anos tenho☑️ :  20 (e 1 quase) deram😊: menina do unb paquera  sou😊: eu msm kkk comente um emoji que eu digo oq acho quando vejo seu perfil.
1141741186455130112,uns farmacêuticos da unb
1141740322772455424,das minas do grupo unb/sobradinho passou tbm
1141740050566328320,"participando de um congresso de 3 dias na unb em pleno feriado... rapaz  e quem me viu, se visse hj n acreditaria"
1141739207033012224,"meu tio tinha cara de cantor de banda de rock tipo legião urbana, tomava cerveja no barzinho, cursava jornalismo do unb "
1141738732745383937,trabalho final rgl unb 1 sem 2019 
1141737954001522689,"meu terceirão me apresentando notas acima de 8,5 na redação do vest unb. eu tô tremendo de orgulho 😭❤️❤️"
1141736459835191296,trabalho em grupo me estressaaaaaaaa eu quero explodir a unb
1141734523878686721,as vezes eu sou inteligente naturalmente: acertei o gráfico lá do tipo d da unb q eu nem sabia q existia
1141733815389478912,de: eu  para: unb  voce partiu meu coração
1141732149898489856,a unb tá a maior paz do mundo obrigada senhor eu sei q tu me sondas
1141731314565095425,bom dia só pra mim que tirei 8.488 na redação da unb esperando receber um 0   vem unb eu to preparada
1141730217213485056,"ponto facultativo exclusivo do gdf, prejudica outros trabalhadores, pois reduz muito o número de ônibus. na unb será ponto facultativo para estudantes e professores, mas não para servidores que terão dificuldades para chegar ao trabalho e ainda registrar o ponto eletrônico. #df1"
1141729952976519168,satisfeita com minha nota de redaçao da unb grande dia 👍👍
1141728615832399872,"mano, tirei 9.2 na redação do vest da unb, mds"
1141727731236966401,unb por que insiste em me derrubar dessa forma ?
1141727586990600193,"cesárea aumenta em seis vezes o risco de morte da mãe, diz professora da unb | brasil de fato "
1141727023213228032,"o hansol chegou a debutar no nct? — não, mas debutou no grupo temporário unb em 2018 formado do programa the unit e no grupo fixo dele newkidd  (), sugiro dar uma olhada "
1141724532308348928,puta merda unb libera logo essa lista de aprovados que dr nada me adianta saber a nota da redação sem saber se eu passei aaaa
1141723750632742918,a unb vem  não fui eliminada 🙏
1141723502845800450,so quero meu curso na unb logo e nunca mais ter que olhar pra cara de nenhuma exatas na vida — no maximo estatística
1141723179154587648,a unb tava toda tomada principalmente o subsolo do icc a noite
1141721825992482816,metrô? jamais pego meu 339 e vou pra unb plenissimo
1141720000614608896,eu quero muito estudar na unb
1141719938337583104,eu no linkedin: hm ja vi essa pessoa uma vez na unb vou mandar convite
1141719846582984705,tudo oq eu quero é experimentar o bolo no pote de red velvet da unb  alô  me ajuda pufavo
1141719330066960384,viado sei nem que q vo faze se tiver passado na unb dios mio
1141719089976676353,"faço parte da capital rocket team da unb, fazemos foguetes de propulsão híbrida p competição, a única equipe do br com essa propulsão. segue aí um vídeo do nosso último teste estático, projeto gama i com apogeu de 3 km, ainda não foi lançado. "
1141718424424472576,tu só quer unb?
1141717042279702528,aluno da universidade de brasília desaparece após sair da aula na terça-feira 
1141716310499495936,insatisfeita porém feliz com minha nota de redação da unb
1141715868562468865,"só omo orixá entende omo orixá, ontem eu comecei a ficar apavorada com o tanto de gente que tinha na unb, ainda sinto vários medos por que eu vivi meu período de kelê, as pessoas simplesmente não conseguem acessar o que é"
1141715701411045377,"o melhor ontem fui eu, não mt bem, abraçada com a placa da unb no meio da rua"
1141713095435399169,bom dia só pra quem tirou 8.6 na redação da unb
1141710717139206145,recebi o edital recém publicado da pós da fci/unb por 3 amigos diferentes... acho que meu momento chegou.
1141709888269295616,aluno da unb desaparece após sair da aula na terça-feira (18)     
1141708988624642049,eu to vendo meus amigos entrando na unb e to começando a desesperar tipo qq eu to fazendo da minha vida????
1141708541524369408,"tô mt triste com essa nota, faço vest da unb mais nunca"
1141708404571942913,eles são da unb
1141708145187799041,"tirei 8,637 na redação do vestibular da unb. obg nina simone! eu fiquei com medo de ter zerado ahsuajsu"
1141707196960518145,pense numa desmoralização da minha motivação e vontade depois que vi minha nota na redação da unb pqp
1141706559883554817,na unb?
1141705093902979072,alguem sabe se design na unb tem atlética? eu só queria meu copinho de atlética
1141704880823918592,mano só quero minha vaguinhaa na unb ;c
1141704624086441984,"tem vei, mais e do ultimo 339 que passa na unb, vei de madrugada eles mandando figurinha assanhada"
1141704591043682305,resultado da unb só serviu pra me despertar insuficiência. bom dia
1141702635139096577,"unb eu te amo, nunca critiquei"
1141702339415486464,"tirei 3 na primeira prova e taquei o foda-se pra tudo, fui fazer a p2 agr sem nem estudar pq eu quero tacar fogo na unb  tirei 8"
1141702161455300609,agora que percebi q unb ja deu disband burra eu
1141700484392263686,da unb jess? saiu a nota?
1141700082997354496,"coisas que tem que acontecer pré interbio: busão da uel se perde, rio preto e rio claro chegam sem alma, busão da unb quebra, galera de minas chega com queijo umas e bisnaga de doce de leite, ufsc chega pra jogar, botucatu chega azul"
1141699524680912899,busão da unb tem que quebrar senão não é interbio
1141699475515367424,"tava pensando aqui, eu simplesmente amo como meus amigos da unb me chamam: lís. eu acho tão fofo"
1141698478348931074,cansada da unb cansada das pessoas da unb (menos meus amigos antes que meu wpp encha de mensagem “aí foi pra mim”)cansada de estudar e nunca sair da desgraça da média ou reprovar minha vontade é trancar essa merda
1141697783373684736,pq toda estudante da unb é uma magrinha gostosa do cabelo curto?
1141697602855079937,"não é possível que o bus da unb quebrou de novo... êta faculdade azarada, mano"
1141697178055991296,ontem estava jogando sinuca e um menino perguntou pra mim de quem eu era irmã pq não tinha idade pra estar na unb
1141695103943270401,unb abre mostra sobre pré-história no df e em santa catarina 
1141694377712136192,"o diálogo: pessoa a -nossa vc tá muito bonito  pessoa b -por tá bonito as pessoas tão pagando bebida pra ele. e foi assim q 3 pessoas aleatórias me pegaram cerveja, claro tirando os meus amigos q me deram bebida tbm. enfim foi estranho na fup/unb."
1141691428751499266,beeeeeeeem feliz pela minha amiga que gabaritou a redação da unb 😍😍👏🏻
1141691402407043072,esqueci minha havaiana no c.o. recebi uma ligação que me desestabilizou toda. não apresentei seminário. nunca tinha tanto chorado na unb como chorei ontem.  eu só to desistindo msm
1141691378663141377,"eu vou treinar na unb sábado, vou levala. vc pilha d ir?"
1141689853438046208,"saída de macmaq no unai, ai na hr de voltar pra unb, tava escuro e o farol do onibus tinha quebrado, depois de muito tempo conseguiram arrumar, chegamos na unb 21h"
1141688914769588225,amanha nao tem nenhuma sessao e os dialogos sao na unb vei
1141688539970723841,"philipp ehrl fez esse paper bacana com microdados em uma pesquisa que eu coordenei*:  não tem identificação clean, mas é bem interessante.  * ""coordenei"" as in deixei trabalhar em paz e não enchi o saco"
1141688442998444038,assisti minhas séries ou ir p unb fazer relatório? escolha difícil 
1141688047748165633,num tô acreditando nessa minha nota da redação da unb
1141686313189564416,"um pouco sobre a área de economia aplicada, somos um grupo relativamente novo na fe-ufba. boa parte dos professores compõem o  da fgv-sp, usp, unb, pimes e também com o  e o"
1141686119609831424,entra no site do cebraspe e vai na parte dos editais para o vestibular unb
1141686044464693248,esse troço é da unb?
1141682893959421953,vcs me deixaram sozinha na unb blz ainda nem que tenho minha madrinha 😠
1141681361075335168,😎 em unb - universidade de brasília 
1141680773273214976,tirei 9 na redação do vest é isso mesmo unb meu deus meu deus meu deus
1141680551239323648,unb ocupa 15ª posição entre as melhores universidades da américa latina 
1141678851162038273,deitei mto na redação da unb pqp to feliz dmsss
1141676457766375424,meninas estudiosxs na unb hoje
1141674868846542848,"os maconheiros da unb castelaram maconha pro meu amigo, depois vem reclamar que levaram porrada da polícia... #egoistas"
1141672066023903233,"o estudante do curso de administração da unb noel lino lima, 17 anos, está desaparecido desde o início da noite de terça-feira (19/6) #ajuda #procurase #metrópoles "
1141671906778787840,unb ocupa 15ª posição entre as melhores universidades da américa latina 
1141668651264819202,"a unb é a única que gosta das minhas redações, pq as corretoras lá da escola só me dão nota fuleira"
1141654164214288385,"unb ocupa 15ª posição entre as melhores universidades da américa latina - eu, estudante "
1141635721486327809,"ontem eu comi uma barrinha de cereal na unb a tarde e fui pra terapia direto, cheguei em casa umas 8:20 e minha vó tinha feito macarrão"
1141626198168154113,"minha alma mater  e' a 15a da america latina apesar das constantes sabotagens e da falta de apoio. seus professores sao verdadeiros herois. parabens, unb!  "
1141608164045086720,unb sua filha da puta nao vo te perdoar nunca
1141608139000877058,mano minha redação da unb.............
1141608100459405312,que desgraça unb pq nao arrwndondou minha nota pra 7 esse caralhoooooooooooo
1141605102295425024,pau no cu da unb
1141601744365019136,como dizer ao grande chefe que n fui promovida porque me faltam 4 créditos na unb - até hoje - e que a bipolaridade pouco se importa com qualquer cronograma que exista previamente? ainda ++ em cenários de estresse pós moderno; como dizer à chefe q eu já sou uma mulher can-sa-da?
1141600661953503232,"tirei 8.3 na redação da unb e acertei a questão tipo d que fiz, esperança tá viva ainda"
1141585153355124736,gente alguem me diz onde vê a nota da unb
1141583290001809408,na unb tem de graça :)
1141575357243494400,não percam......... mesmo!!! dia 28 junho 2019  20h auditório do mus unb apresentação de fim de semestre das minhas turmas de prática de conjunto e canto popular. tocaremos e cantaremos melodias de 18 países/povos/culturas diferentes do nosso lindo planeta não-plano. 
1141566021372981248,e eu muito burra descobri esse ano que a unb tem uma sinaus própria dela
1141564494038151168,tão única que fui a única mariah fazendo o vest da unb
1141563941732126720,"caralho, eu nunca encontro a elis na unb"
1141559698824531969,"sempre vejo um cara gato na unb, e do nada ele me segue, amei"
1141558882763980800,capitalismo paz de espírito papos sobre deus viagens tardes à toa na unb aula de física aposta de provas hotel transylvania saudade infinita come to brazil
1141558145032097792,a unb nao me da um dia de descanso ideia de mulher parceiro
1141556894156447745,"tirei 7,366 na redação do vestibular tradicional da unb. certeza que essa nota só veio porque eu citei a frase ""o medo cega os nossos sonhos"" do charlie brown jr. porque o resto da redação tava bem nada haver kkkkkj"
1141556892956860416,"já falei, passa o cursinho pra mim, explica pra eles minha situação e tal e vai pra unb, isso é mais que óbvio né joão"
1141555777947217920,"apesar q 2019 esteja sendo um ano mt difícil eu só tenho a agradecer por ter entrado na faculdade dos meus sonhos(unb meu amor), por estar me relacionando e morando cm o homem da minha vida dps d tantas lombras e por ter conseguido um trampo, apenas gratidão ♥️"
1141554691953844225,"se o yuchan quiser voltar pro unb eu vou dar o meu apoio total, porque, sinceramente, tem alguns choices que não estão merecendo ele, e quem é choice de verdade apoiaria ele em qualquer grupo¿ ele estando feliz é tudo o que importa"
1141553799376621572,meu estômago tá revirando só de pensar que tem gente que tá mandando hate pro unb por causa do yuchan vão todos se fuder
1141553771182514176,o intercampi fce-darcy  vai funcionar normalmente nessa sexta (21/06)?
1141553697790603264,ai ai unb conte comigo para tudo
1141552857088503810,se conhece finge demência e não é só ele que faz isso tem vários choices apoiando que o chan não volte pro unb falando até do acidente que ele teve namoral vai se fuder
1141550395162017804,esse daí não conhecia o unb direito 
1141549780935553024,gatilho: unb
1141549164322537477,"eu chorei tanto vendo minha nota da redação da unb que mesmo que eu não passe, já estou muito realizada"
1141549158228201472,e garote lá fala que o chan carregou o unb nas costas porque ele é o único que canta lá eu tô muito pistola caralho e ele tá lá se dizendo choice mas que caralho cadê o respeito perdeu no churrasco???????????????????????????
1141546324833329152,nota de redação do vest da unb me dando forças pra melhorar no enem 🙏🏻
1141545951657693185,"anjo, isso ñ define em nada,minha nota foi um cu em redação e hj eu to dentro da unb :) confia que vai dar certo"
1141545948545462272,que hrs? a camilla tava aqui só saiu pra ir entregar quadro. eu não tava não passei o dia na unb
1141544889227841537,"não :(  o horário que encaixava melhor era com a única prof de libras ouvinte da unb. mas tivemos uma aula com prof surdo e contato com ""monitores"" surdos.  mas foi bom tbm pq ela é maravilhosa, referência nessa área"
1141543974630494208,"fui bem na pb de linguagens que n paguei num caderno, o teatro foi perfeito, recebi a notica q vou ver minha melhor amiga que se mudou pra outro estado, tirei um notao na redação da unb e agora estou dançando feito boba música farofa grande dia 😎👍🏼🇧🇷🇧🇷"
1141542629584375808,quase 8 mil na prova da unb  eu to muito feliz com isso. deus sabe de tudo ❤️❤️❤️
1141542144823431170,"minhas aulas estão quase começando, vem unb"
1141541908235399169,eu tô tão feliz com minha nota da redação na unb 😍😭😍😭
1141541500729417728,puta que pariu eu tirei 9.800 na redação da unb porraaaaaaa 
1141541264267120640,"eu e a unb é uma relação de amor e ódio, de quero não quero, de saio não saio... mas gratidão é o que há."
1141540961098616832,"tirei 9,2 na redação da unb"
1141540802910457858,"mentira, gente, gratidão demais de ter a oportunidade de estudar na unb. única parada ruim é que aquele lugar te esgota, te suga, mas sou grata real por estudar lá e é isto."
1141540640125259776,"eu com 14 anos no msn com os amiguinhos que conheci nas comunidades de fanfic do orkut   a maioria era de bsb, por coincidência, e eles faziam cosplay (perdi o contato de todos)  às vezes no meio da unb eu me pergunto se eu os conheço hj......... "
1141539660507881474,"eu amo um role que eu falo de relacionamento, astrologia e balbúrdia na unb e outras paradas mais   que amizades maravilhosas"
1141538670840877056,bixa o sentimento é o mesmo  mt triste chegar na unb de manhã e n poder falar “bibi mim mata pf”
1141538106954457088,caralho tirei 9.3 na redação do vestibularrrrrrr chupa meu cu unb
1141537231422873606,hoje na unb tinha um cara tão gato que até eu fiquei abalada
1141537018406682627,unb facista
1141536158578618368,esse é o yuchan. ele participou do the unit e conseguiu debutar com o unb essa é uma das músicas do grupo 
1141534651237974018,eu vi o post sobre o faurrasco no unb paquera e voltei a amar a fau
1141534526230994944,o caso é o melhor ca da unb tá ? meu ca
1141533753665302533,"bato palma pras pessoas que vão todo dia arrumadinhas pra unb, eu n consigo vou a própria caçamba de lixo"
1141533244615208960,acabei de ver quanto que tirei na redação do vest da unb.................................. eu tô em choque
1141533222683250690,hoje o dia foi perfeito os unb amigos sao tudo pra mim
1141532590261903360,"saiu resultado da unb, dedo no cu e gritaria"
1141530869666066435,eu amo a unb mas a energia que tu gasta ali pra poder se formar é surreal
1141530444879581184,"""me chama de unb e vem fazer uma balbúrdia em mim."""
1141530420011524098,que patético. que vergonha ter sido unb. virou um antro de adoradores de bandido.
1141529089901305856,menina comi algo q n me fez bem nao vim da unb quase vomitando no carro
1141527376280596481,ainda não acredito na minha nota da redação da unb
1141526246272196608,só tenho a agradecee a deus por ter iluminado a cabeça dos meus corretores nessa prova da unb..  fadinhos sensatos
1141525708264681473,mds eu to tao feliz com a minha de redação da unb
1141524802559197185,sinceramente nao me surpreendo com a unb mais
1141522700592136192,mano caralho quero fazer publicidade na unb tô triste
1141521394808889345,ai cacete que eu arrasei nessa redação da unb
1141520789650456576,"sei lá às vezes só queria ir pra unb pra aparecer no unbpaquera, a vida de spotted idp é uma desgraça sabe"
1141520717412012035,"neguin virou ativista kk desson tá em lua de mel tem 1 ano e seis meses, juan so quer saber de grau grau grau com as tchuca na garupa 😂😂, guilherme tá vendo um meio de entrar na unb até hj kkkkk tu só que ser o hitler agora e eu to só a xepa e o açaí kkkkk"
1141520185804906497,manoo.... eu fico imaginando isso direto na unb.  e ainda penso em possíveis esconderijos caso isso ocorra coragemmm 
1141520136496660483,será que consigo sumir o semestre que vem da unb por um tempo ou eu faço isso ano q vem
1141519828441882624,chorando desde agr pois tenho q estar na unb em pleno feriado 7h da manhã e hj vou dormir em brazlândia
1141518721791471616,último dia na unb à noite eu to triste demais 🥺🤧
1141518670201573376,"clarooo! e outra, faço questão da sua amizade! mega querida e me faz querer comprar tudo que comenta! inclusive, canal no youtube seu, seria top! falar das disciplinas da unb livros, material de papelaria..."
1141518610348892160,"divulgado ontem os dados do the higher education, ranking britânico que avalia anualmente as melhores universidades do mundo, a unb subiu para a 15ª posição na america latina.   hit nos charts de educação da america latina, orgulho dessa universidade ❤️"
1141518372103970821,vei kkkkkkkk muito diferente os campis da unb kkkkk eu super triste pq a galera tava de mala pronta pra campus party 😭😭
1141518016632512512,quando eu sair dessa faculdade(unb)terei q desintoxicar e procurar um psicólogo!!
1141517664982056967,"hoje a unb tá um surto coletivo de gente bebendo, se pegando , gente apresentando trabalho, gente vestida de drag tá muito bom"
1141517554239848449,5 pontos nas discursivas da unb é bom?
1141517314518659075,é oficial eu n vou mais comprar um docinho q seja nessa unb
1141515994625728513,eu sentada no banco da unb no escuro e pensando que bai sair um bicho papao dessa escuridao e me engolir......
1141515650462093313,galera tirei 8 na redação da unb
1141515392659140611,unb me odeia só podekk af
1141515047962853377,"namoral, ter aula é bem ruim, mas noturno é o melhor horário pra ficar de rolê na unb"
1141514489847844864,"#saia justa.... quando criança, eu queria ser professor. hoje, sou doutor em linguística pela unb. acho que me encontrei com meu eu criança."
1141514130135891970,"eu cheguei da unb e deitei do mesmo jeito, e adivinhem? morrrrrri bixo, nem com o max fui capaz de falar, tava em outro planeta"
1141513718175555584,olhei a minha nota provisória da redação da unb mas eu nao entendo nada da avaliação 
1141513617646456833,unb é o único lugar q vc passa por uma apresentação de drag um hh caipira e um coral no mesmo corredor
1141513479242813441,"saíram a nota da redação e dos itens tipo d da unb e mais uma vez o fantasma do ""fui bem, mas não sei se o suficiente"" me assola."
1141512431409254400,meu deus saiu o resultado da redação da unb mano não vou olhar vei n
1141511592863043584,"cês não sabem o ódio que fico sempre que ouço que na unb só tem gente rica, porque o tanto de gente que conheço que rala pra cacete pra se manter na universidade é foda"
1141510327462445056,"meu deusssssss eu tirei 9,615 na redação da unb"
1141509226654777344,"5dias sem pisar na unb, não sei se vou fico feliz ou triste."
1141508600029990912,lá a onde? nas duas aulinhas da unb?
1141508335981727744,tem umas coisas na unb que me cansam sinceramente
1141507458759680000,papos cabeça q me envolvo na unb na janta 👌🏻
1141506734701318144,e a hellen falando que vai sentir sdds da unb kkkk
1141504623255130113,ru / unb... melhor comida do distrito federal😁😁😁 
1141504125340987392,"o único jeito seria se eu tivesse tirado uma nota mais alta no enem ano passado mas eu resolvi cagar na minha própria cabeça e to aqui, mas tudo numa boa ano que vem vou tentar transferência pra unb daí eu volto pra brasilia foi triste gaúchos vou embora...talvez"
1141503727603462145,"a festa juninah do caso foi hit, uma vibe mt hh, inclusive, mt sddd de dançar horrores naquele buraco chamado unb"
1141503374669615110,não sei se eu queria tá igual a glr da unb que tá indo viajar ou do ceub que entrou de férias
1141503317962608640,"“brigadeiro astral, com efeito colateral “...esses pebas da unb tem cada marketing.🤦🏻‍♀️😂"
1141502627903102977,minha mãe fez uma chamada de vídeo pra me mostrar a festa junina do if  ai ela chamou a poc noiva da quadrilha pra falar que tava filmando pra filha que tá na unb 
1141501965798649857,o jeito que o sistema de conceito da unb me faz querer trancar a faculdade é diferente
1141501779072487424,hoje foi um dos meus melhores dias de unb
1141501014169849856,"na época, eu andava pela unb com uma pasta de elástico cor-de-rosa, cheia de xerox de textos, pra baixo e pra cima. "
1141499000304164864,"não passei na unb, kkkkkkkkk... aí é pra poucos. mas passei na ufpe..."
1141498875666149376,hoje essa unb tá só a balbúrdia
1141498824361422853,"2 anos? só pisou e voltou, não? não acho tão ruim assim. a unb é legal. minha vida gira em torno da unb."
1141498774772207616,sei lá queria agradecer ao meu pai que sempre me zoa por jogar esse jogo   a minha mãe que deixa eu sair de casa pra jogar isso   e aos dois por me obrigarem a passar na unb já que lá eh ótimo pra jogar isso 
1141498612758831104,hoje e dia de maldade hoje e dia de ir pra porta da unb betar universitaria
1141498031348572160,hahahahahahaha é a sinus. um evento do instituto de relações internacionais lá da unb. vai até domingo
1141497126041595905,to com saudade dos meus amigos da unb
1141495374844190720,eu digo pra preservaçao da populaçao e tambem pra continuar os estudos ne... porque se daqui 50 anos todos morrerem acaba o estudo com primatas da unb... assumindo que nao recebam mais resgates
1141494911008747520,unb animadíssima
1141494315534946304,"sinto que a unb pra mim é que nem família, só eu posso falar mal"
1141494307217690624,tem umas matrículas na unb q são mt zoadas meu amigo n cursa matéria alguma faz uns 4 semestres e n foi desligado. porra é essa kkkkkk
1141494007572455426,galera aqui na unb esperando o ônibus pro intermed e um sentimento me define: inveja
1141493956028567555,"vocês já tretaram de sair na porrada com o pai de vocês pq vcs não queriam viajar para ficar fazendo tarefa e estudar ? é...eu já  ""sr vai me sustentar até os 30?""  ""não!"" ""então deixa eu ficar para estudar para o pas/unb e enem !"" ""não!""   foi +- isso"
1141493788344537089,apesar de gostar da unb
1141493752730718208,a sensação de nao precisar ir pra unb amanhã é tão boa
1141493305714323457,"manoo eu não mínima ideia de onde eu to, mas a meta é chegar na unb a tempo da aula"
1141492955619954690,eu to muito com febre. que que eu fazendo nessa unb...
1141492876767105024,eu depois que entrei na unb 
1141492781690568704,kkkkkkkkkk exatamente depois vc compensa estacionando o carro um pouco mais longe na unb etc
1141492693496926208,se eu tivesse na unb a gente ia conversar kkk
1141492367591129095,"fui devolver uns livros na bce da unb e tenho que dizer que o atendente era absolutamente lindo! acho que é um aluno porque tenho quase certeza que já vi ele no ru moço da biblioteca com uma tatuagem de uma fórmula química no antebraço parabéns, tô abalada"
1141491584585936896,eu baixando dorama pra ver na unb kkkk amanhã sai mais abyss to ansiosa
1141490691190734848,"eu andava com uma colher na mochila, nos bons anos de unb"
1141490296439681024,"meu deus até chorar eu n consigo por estar cansada demais, tá feliz unb?"
1141487806491045888,ai unb pq me matou
1141486115003752451,todo mundo na unb indo pro cia e eu aqui esperando a aula começar
1141485877941723141,se as férias não chegarem logo eu vou ter que ir buscar na porrada pq olha eu tô sem condições pra vc dona unb
1141485415872045056,"meu deus do céu, gente, bernardo me buscou na unb tem duas horas e ele não parou de falar nem um minuto"
1141483677152677893,eu falando mal da unb // eu vendo um ser qlquer que nunca pisou lá falando mal 
1141482111339290624,"acabei de pensar que o ponto mais positivo disso é que eu vou ter muito tempo pra estudar, vem unb "
1141481092995846144,e deixaram ir pra banca? ma unb o orientador só deixa vc apresentar se for certeza de q vc vai passar
1141480668062523392,"indo ali na unb conversar com uma turma sobre a minha dissertação! cara, é muito bacana olhar pra trás e ver que deu certo, frutificou e que outras mulheres negras se sintam fortalecidas! "
1141480642930249729,"é na unb mesmo kkk sempre rola, mas deve acabar daqui a pouco"
1141479687887228929,não aguento mais unb
1141479373045977088,eu indo pra casa às 20 pra voltar pra unb 21 com a mala kkkkk
1141479275041886212,será se devo ir pra unb estando exausta e tendo que acordar 6:30
1141478673926754304,gente alguem sabe se o cinema do liberty mall aceita a carterinha da unb pra meia entrada?
1141476876034158593,cheio de gente aq na unb já de mala pro cia e eu ficando
1141476240039251968,"unb ocupa 15ª posição entre as melhores universidades da américa latina - eu, estudante "
1141475559672881152,saí da unb 17:30 p chegar agora
1141475259788533760,e hoje que eu fui pra unb só por causa de uma reunião
1141474698838102020,eu só queria ser voluntária em dois projetos mas aparentemente a unb não me quer
1141473344195366912,saí da unb e comprei 2 tortinhas de maçã do mc. eu mereço. adeus.
1141472503258374144,ô miga eu to apaixonada pela unb inteira kkkk
1141472430298451980,"aham, na unb tem mt anta tbm"
1141472218653888512,"vix, as vezes ele tá na fac!!! t3m vários pontos de venda melhor bolo da unb"
1141471309332979712,mulher é a 2ª razão pra eu ficar puto só perde pra unb
1141469917784485888,unb me faz fumar
1141466497107267590,"""mae, sabia que na unb tem um hospital veterinário?""  - serio? que bomm, quando vc passar mal vc vai lá"
1141465001519198208,"marmanjo de mais de 30 anos vem na unb me falar ""o tia me paga um suco?""  olha vcs que me perdoem mas eu n trabalho 30h por semana ganhando 500 reais pra pagar suco pra seu ninguém a pa puta que pariu"
1141464636824477698,"quando seu pé melhorar a gente marca esse role, caio tá na unb hj tb quando tds estivermos disponíveis vamo muito feriadar"
1141463885846863872,os da unb n respeita ngm vem voando no seu rumo kkkkkkkkkk
1141463772311302145,o  me enganou e não veio p unb
1141463204704522240,"meu cabelo tá muito hidratado hj, pena que eu só saí de casa pra vir pra unb :("
1141462016063868928,"de acordo com a epidemiologista daphne rattner, professora de medicina na universidade de brasília (unb), as cesáreas apresentam risco 7 vezes maior aos recém-nascidos desenvolverem doenças respiratórias. "
1141461697858871297,refletindo se eu vou lá na unb responder chamada ou se vou p casa dormir
1141461428198694913,"daphne rattner, professora de medicina da unb explica que a cesárea traz risco de morte seis vezes maior quando não indicada clinicamente, infecção puerperal, doença respiratórias aos recém-nascidos e demanda maior investimento público. "
1141460495939100672,"aula para calouro  prof. de direito da unb pergunta à moro, ""juiz pode negociar estratégia com procurador de caso?"""
1141459865589702657,as coisas aleatórias que acontecem na minha vida:   tava no baú com meu amigo falando horrores sobre os problemas da minha vida daí uma menina do nada me cutuca pedindo pra eu tirar foto de um menino que ela queria mandar pra unb paquera pois estava apaixonada
1141458431800479749,"amigo, já ta na unb???"
1141458366151233536,gente sério...programas preventivos é a melhor matéria daquela unb
1141457653195038730,voltai do bar para unb
1141457573385854976,gente e eu que estava na unb e estou simplesmente voltando pra casa. minha aula começa daqui meia hora............ aiai sextei
1141456980655128576,"preciso de mt que esse semestre acabe, chego na unb muito estressado todo dia"
1141456675343339521,vim pra unb jogar guitar hero mesmo?
1141456514860929031,q sorte encontrar meus amigos nessa unb hj eu os amo
1141455794120122368,vou passar 900 anos na unb e vai ter grupinho andando lerdamente no icc
1141454601662738433,meu passatempo na unb é ver o povo treinar cheerleader no definho
